Date,Product ID,Store ID,Actual_Demand,Baseline_Forecast,ML_Forecast,Final_Forecast,Forecast_Error
2023-10-08,P0005,S003,36,87.0,36.01413408714249,36.01413408714249,-0.014134087142487317
2023-10-08,P0015,S002,51,229.0,51.201862063829886,51.201862063829886,-0.20186206382988559
2023-10-08,P0001,S005,44,274.0,43.43278067477545,43.43278067477545,0.5672193252245492
2023-10-08,P0017,S005,107,29.0,106.57777795876058,106.57777795876058,0.4222220412394222
2023-10-08,P0020,S005,26,229.0,27.35932103450373,27.35932103450373,-1.3593210345037292
2023-10-08,P0013,S003,102,24.0,101.9058582632813,101.9058582632813,0.09414173671869719
2023-10-08,P0004,S005,23,266.0,22.952635318233348,22.952635318233348,0.047364681766651984
2023-10-08,P0010,S004,57,20.0,56.122400751300056,56.122400751300056,0.8775992486999442
2023-10-08,P0007,S004,348,32.0,347.8428738136378,347.8428738136378,0.15712618636217712
2023-10-08,P0002,S002,6,79.0,5.292135728954164,5.292135728954164,0.7078642710458363
2023-10-08,P0010,S003,80,389.0,80.62400574092642,80.62400574092642,-0.624005740926421
2023-10-08,P0017,S001,177,160.0,177.41151330672187,177.41151330672187,-0.41151330672187214
2023-10-08,P0004,S001,57,174.0,56.863095236393676,56.863095236393676,0.1369047636063243
2023-10-08,P0018,S001,318,185.0,318.84006009829784,318.84006009829784,-0.8400600982978403
2023-10-08,P0006,S001,133,114.0,132.16730864333607,132.16730864333607,0.8326913566639291
2023-10-08,P0019,S003,65,101.0,64.92261536448136,64.92261536448136,0.07738463551864072
2023-10-08,P0008,S002,27,112.0,26.726513471432344,26.726513471432344,0.27348652856765554
2023-10-08,P0019,S004,87,199.0,86.80217195667797,86.80217195667797,0.1978280433220334
2023-10-08,P0010,S002,151,113.0,151.37212443057527,151.37212443057527,-0.3721244305752691
2023-10-08,P0006,S002,61,15.0,61.53014366001173,61.53014366001173,-0.5301436600117313
2023-10-08,P0014,S002,227,230.0,227.93501395758526,227.93501395758526,-0.9350139575852552
2023-10-08,P0015,S005,179,99.0,177.94554454102783,177.94554454102783,1.0544554589721713
2023-10-08,P0014,S001,80,84.0,80.17187705197873,80.17187705197873,-0.1718770519787256
2023-10-08,P0012,S002,20,89.0,19.47529005459232,19.47529005459232,0.5247099454076789
2023-10-08,P0011,S001,9,61.0,8.774068317642467,8.774068317642467,0.22593168235753325
2023-10-08,P0015,S004,239,163.0,240.26065478555395,240.26065478555395,-1.2606547855539532
2023-10-08,P0017,S004,361,94.0,361.2811746307289,361.2811746307289,-0.2811746307289127
2023-10-08,P0003,S001,365,290.0,367.92761754487117,367.92761754487117,-2.9276175448711683
2023-10-08,P0012,S003,304,23.0,302.60616206627134,302.60616206627134,1.393837933728662
2023-10-08,P0020,S003,243,281.0,241.7546746270974,241.7546746270974,1.245325372902613
2023-10-08,P0020,S004,104,115.0,103.96930066420794,103.96930066420794,0.03069933579206463
2023-10-08,P0019,S001,46,80.0,46.078023920095326,46.078023920095326,-0.0780239200953261
2023-10-08,P0016,S001,138,64.0,138.48593744290645,138.48593744290645,-0.48593744290644736
2023-10-08,P0016,S005,174,56.0,173.92000588963475,173.92000588963475,0.07999411036524862
2023-10-08,P0003,S003,47,257.0,47.450016293796665,47.450016293796665,-0.45001629379666497
2023-10-08,P0005,S002,76,262.0,75.76148770561542,75.76148770561542,0.23851229438457722
2023-10-08,P0013,S005,11,68.0,11.067943950678874,11.067943950678874,-0.06794395067887393
2023-10-08,P0015,S003,25,1.0,24.336934898092842,24.336934898092842,0.6630651019071578
2023-10-08,P0008,S001,29,93.0,28.96116125039208,28.96116125039208,0.038838749607919
2023-10-08,P0009,S002,1,186.0,0.8361673310160077,0.8361673310160077,0.1638326689839923
2023-10-08,P0006,S004,183,107.0,183.24895091035063,183.24895091035063,-0.24895091035062933
2023-10-08,P0003,S002,7,43.0,7.7325077193862315,7.7325077193862315,-0.7325077193862315
2023-10-08,P0009,S005,92,242.0,91.60885276952247,91.60885276952247,0.39114723047752875
2023-10-08,P0019,S005,236,94.0,236.47038623466102,236.47038623466102,-0.4703862346610208
2023-10-08,P0005,S001,102,5.0,101.56134546005421,101.56134546005421,0.4386545399457873
2023-10-08,P0001,S004,5,160.0,5.546879414618039,5.546879414618039,-0.5468794146180391
2023-10-08,P0009,S003,175,117.0,174.54137341242034,174.54137341242034,0.45862658757965846
2023-10-08,P0006,S005,103,62.0,102.45722206722215,102.45722206722215,0.5427779327778524
2023-10-08,P0008,S005,151,52.0,150.74760405781691,150.74760405781691,0.25239594218308525
2023-10-08,P0007,S001,322,58.0,323.91287899387345,323.91287899387345,-1.9128789938734485
2023-10-08,P0016,S004,30,237.0,30.097988156260826,30.097988156260826,-0.09798815626082558
2023-10-08,P0012,S004,37,185.0,36.906649814396694,36.906649814396694,0.0933501856033061
2023-10-08,P0009,S001,221,101.0,220.27464184354372,220.27464184354372,0.7253581564562808
2023-10-08,P0012,S001,113,44.0,112.96990842128756,112.96990842128756,0.030091578712443834
2023-10-08,P0011,S005,148,103.0,147.83710621911737,147.83710621911737,0.16289378088262652
2023-10-08,P0010,S001,50,97.0,50.026445327557106,50.026445327557106,-0.026445327557105713
2023-10-08,P0003,S004,266,29.0,265.8723472334736,265.8723472334736,0.12765276652640978
2023-10-09,P0019,S004,19,87.0,19.532019042176138,19.532019042176138,-0.5320190421761382
2023-10-09,P0011,S004,101,190.0,100.87355875080164,100.87355875080164,0.12644124919836486
2023-10-09,P0007,S001,130,322.0,129.8675261882893,129.8675261882893,0.13247381171069605
2023-10-09,P0010,S004,239,57.0,240.22803894457604,240.22803894457604,-1.228038944576042
2023-10-09,P0009,S001,109,221.0,108.72489290785431,108.72489290785431,0.2751070921456886
2023-10-09,P0010,S003,222,80.0,223.36072036974974,223.36072036974974,-1.3607203697497425
2023-10-09,P0005,S002,23,76.0,22.79828875018744,22.79828875018744,0.20171124981256128
2023-10-09,P0017,S001,90,177.0,90.21010024622014,90.21010024622014,-0.21010024622013646
2023-10-09,P0003,S003,58,47.0,58.452709384499755,58.452709384499755,-0.4527093844997552
2023-10-09,P0014,S005,38,66.0,38.22094845113372,38.22094845113372,-0.2209484511337223
2023-10-09,P0003,S002,235,7.0,235.47557979470412,235.47557979470412,-0.4755797947041174
2023-10-09,P0001,S005,86,44.0,86.06465456663554,86.06465456663554,-0.06465456663553937
2023-10-09,P0006,S004,65,183.0,64.92687551955505,64.92687551955505,0.07312448044494602
2023-10-09,P0004,S005,80,23.0,80.28401725000622,80.28401725000622,-0.28401725000621525
2023-10-09,P0001,S001,110,24.0,109.63890032061342,109.63890032061342,0.3610996793865837
2023-10-09,P0005,S001,403,102.0,400.5316007268496,400.5316007268496,2.4683992731503963
2023-10-09,P0008,S005,187,151.0,186.53968275061192,186.53968275061192,0.4603172493880834
2023-10-09,P0013,S003,136,102.0,135.53588501960044,135.53588501960044,0.46411498039955745
2023-10-09,P0017,S005,46,107.0,46.16599427806553,46.16599427806553,-0.1659942780655328
2023-10-09,P0005,S003,81,36.0,80.24416431385879,80.24416431385879,0.7558356861412108
2023-10-09,P0009,S004,147,135.0,146.79201179947734,146.79201179947734,0.20798820052266365
2023-10-09,P0004,S003,91,73.0,90.9560813381158,90.9560813381158,0.04391866188420579
2023-10-09,P0006,S002,88,61.0,87.86467778339394,87.86467778339394,0.13532221660605614
2023-10-09,P0019,S005,273,236.0,273.42905017983566,273.42905017983566,-0.42905017983565585
2023-10-09,P0010,S001,66,50.0,66.16078092378366,66.16078092378366,-0.16078092378366193
2023-10-09,P0019,S002,285,6.0,287.7131938125326,287.7131938125326,-2.7131938125326087
2023-10-09,P0014,S003,420,54.0,417.7429413459008,417.7429413459008,2.2570586540991826
2023-10-09,P0015,S002,15,51.0,15.277052926157806,15.277052926157806,-0.27705292615780586
2023-10-09,P0011,S005,260,148.0,260.3169894735969,260.3169894735969,-0.316989473596891
2023-10-09,P0017,S003,139,61.0,139.05283658942594,139.05283658942594,-0.05283658942593661
2023-10-09,P0014,S002,287,227.0,287.19775137088163,287.19775137088163,-0.1977513708816332
2023-10-09,P0016,S005,57,174.0,56.37208755760647,56.37208755760647,0.6279124423935301
2023-10-09,P0007,S004,65,348.0,65.53516823654876,65.53516823654876,-0.5351682365487562
2023-10-09,P0004,S002,133,77.0,132.6799929984143,132.6799929984143,0.32000700158570794
2023-10-09,P0002,S005,168,179.0,167.95538457527567,167.95538457527567,0.04461542472432711
2023-10-09,P0012,S002,4,20.0,4.087453260695889,4.087453260695889,-0.08745326069588888
2023-10-09,P0011,S003,30,64.0,29.87598713361163,29.87598713361163,0.1240128663883695
2023-10-09,P0007,S005,315,73.0,312.83145597415466,312.83145597415466,2.1685440258453355
2023-10-09,P0018,S005,159,288.0,158.41703988170752,158.41703988170752,0.5829601182924762
2023-10-09,P0018,S002,272,168.0,273.59120766915595,273.59120766915595,-1.5912076691559491
2023-10-09,P0018,S004,96,68.0,95.34447114526226,95.34447114526226,0.6555288547377387
2023-10-09,P0008,S003,12,276.0,12.11074277309217,12.11074277309217,-0.11074277309216995
2023-10-09,P0020,S005,293,26.0,294.52115146303794,294.52115146303794,-1.5211514630379384
2023-10-09,P0014,S004,277,162.0,274.998797725104,274.998797725104,2.001202274896002
2023-10-09,P0013,S004,12,63.0,12.043393347319599,12.043393347319599,-0.043393347319598874
2023-10-09,P0013,S002,227,91.0,225.43808143422808,225.43808143422808,1.5619185657719186
2023-10-09,P0015,S005,194,179.0,194.39929660132017,194.39929660132017,-0.39929660132017375
2023-10-09,P0001,S002,224,55.0,224.9541348643742,224.9541348643742,-0.9541348643741969
2023-10-09,P0009,S003,93,175.0,92.8077077758695,92.8077077758695,0.1922922241304974
2023-10-09,P0013,S001,77,270.0,77.28827223245037,77.28827223245037,-0.2882722324503675
2023-10-09,P0014,S001,46,80.0,45.4990655560429,45.4990655560429,0.5009344439570995
2023-10-09,P0004,S001,88,57.0,87.7302694295503,87.7302694295503,0.2697305704496955
2023-10-09,P0015,S004,140,239.0,139.23919936760245,139.23919936760245,0.7608006323975474
2023-10-09,P0015,S001,114,95.0,113.62761946389676,113.62761946389676,0.3723805361032362
2023-10-09,P0006,S001,241,133.0,241.46157477476882,241.46157477476882,-0.46157477476882036
2023-10-09,P0012,S003,31,304.0,30.939548827468343,30.939548827468343,0.060451172531656994
2023-10-09,P0002,S004,18,86.0,18.008983595552554,18.008983595552554,-0.00898359555255368
2023-10-09,P0013,S005,53,11.0,52.28460627533146,52.28460627533146,0.7153937246685373
2023-10-09,P0006,S005,251,103.0,249.891396993408,249.891396993408,1.1086030065920056
2023-10-09,P0020,S004,127,104.0,127.48423065710351,127.48423065710351,-0.48423065710350954
2023-10-09,P0020,S003,17,243.0,17.047318222814425,17.047318222814425,-0.047318222814425326
2023-10-09,P0016,S004,156,30.0,156.49102498471407,156.49102498471407,-0.4910249847140733
2023-10-09,P0005,S005,96,39.0,95.73727898301154,95.73727898301154,0.26272101698846484
2023-10-09,P0003,S001,92,365.0,92.00657893765097,92.00657893765097,-0.006578937650971284
2023-10-09,P0019,S003,18,65.0,17.13621499988762,17.13621499988762,0.8637850001123795
2023-10-09,P0001,S003,73,131.0,73.03871404045803,73.03871404045803,-0.03871404045803217
2023-10-09,P0008,S004,210,2.0,210.43740666943793,210.43740666943793,-0.4374066694379337
2023-10-09,P0007,S003,18,198.0,17.428306188927326,17.428306188927326,0.5716938110726737
2023-10-09,P0017,S004,18,361.0,17.444745580459568,17.444745580459568,0.5552544195404323
2023-10-09,P0008,S002,52,27.0,51.664481590958836,51.664481590958836,0.33551840904116403
2023-10-09,P0017,S002,32,6.0,32.31268510810685,32.31268510810685,-0.312685108106848
2023-10-09,P0001,S004,130,5.0,129.21534374386866,129.21534374386866,0.7846562561313419
2023-10-09,P0020,S001,49,405.0,49.05437815475806,49.05437815475806,-0.05437815475806218
2023-10-09,P0006,S003,59,26.0,59.29687465020662,59.29687465020662,-0.2968746502066182
2023-10-09,P0003,S005,428,467.0,429.7618534241685,429.7618534241685,-1.761853424168521
2023-10-09,P0020,S002,60,27.0,60.18599918892576,60.18599918892576,-0.18599918892576284
2023-10-09,P0010,S005,113,9.0,112.52504635064174,112.52504635064174,0.47495364935825535
2023-10-09,P0019,S001,177,46.0,177.87391628345196,177.87391628345196,-0.8739162834519618
2023-10-09,P0004,S004,231,67.0,232.25842248959816,232.25842248959816,-1.2584224895981606
2023-10-09,P0015,S003,31,25.0,31.694956927746542,31.694956927746542,-0.6949569277465422
2023-10-09,P0009,S002,389,1.0,388.74697285417733,388.74697285417733,0.2530271458226707
2023-10-09,P0002,S002,25,6.0,25.52061509506046,25.52061509506046,-0.5206150950604602
2023-10-09,P0002,S003,69,46.0,69.43684450059662,69.43684450059662,-0.43684450059662083
2023-10-09,P0011,S001,52,9.0,51.99671649183505,51.99671649183505,0.0032835081649480458
2023-10-09,P0010,S002,35,151.0,34.139865517894,34.139865517894,0.8601344821059982
2023-10-09,P0012,S001,239,113.0,238.01127546841974,238.01127546841974,0.9887245315802602
2023-10-09,P0008,S001,27,29.0,27.149220094193804,27.149220094193804,-0.14922009419380444
2023-10-09,P0005,S004,115,141.0,115.61580967737444,115.61580967737444,-0.6158096773744433
2023-10-09,P0009,S005,120,92.0,119.7466023781958,119.7466023781958,0.2533976218041971
2023-10-09,P0018,S001,18,318.0,17.884446712840735,17.884446712840735,0.1155532871592655
2023-10-09,P0016,S001,135,138.0,134.97976715003162,134.97976715003162,0.02023284996838015
2023-10-09,P0007,S002,76,140.0,76.0821820355795,76.0821820355795,-0.08218203557950687
2023-10-09,P0002,S001,299,135.0,299.4263808724138,299.4263808724138,-0.4263808724138016
2023-10-09,P0012,S005,32,131.0,31.720820065769082,31.720820065769082,0.2791799342309176
2023-10-09,P0003,S004,4,266.0,4.132848242108604,4.132848242108604,-0.13284824210860435
2023-10-09,P0016,S002,23,111.0,23.627790155368334,23.627790155368334,-0.6277901553683343
2023-10-09,P0012,S004,50,37.0,50.083446660762554,50.083446660762554,-0.08344666076255436
2023-10-09,P0016,S003,26,65.0,26.504611789681352,26.504611789681352,-0.504611789681352
2023-10-09,P0018,S003,54,374.0,54.26280846764201,54.26280846764201,-0.26280846764201016
2023-10-09,P0011,S002,96,81.0,96.30445287439353,96.30445287439353,-0.3044528743935331
2023-10-10,P0006,S005,136,251.0,135.90454723634147,135.90454723634147,0.09545276365852828
2023-10-10,P0006,S004,216,65.0,215.5968471603129,215.5968471603129,0.40315283968709537
2023-10-10,P0013,S005,9,53.0,8.935970749754194,8.935970749754194,0.06402925024580597
2023-10-10,P0019,S001,116,177.0,115.49871836341987,115.49871836341987,0.5012816365801314
2023-10-10,P0012,S003,15,31.0,14.273997810199504,14.273997810199504,0.7260021898004965
2023-10-10,P0002,S002,171,25.0,170.68567115842168,170.68567115842168,0.3143288415783161
2023-10-10,P0006,S001,59,241.0,59.4007725057441,59.4007725057441,-0.4007725057441007
2023-10-10,P0005,S004,352,115.0,350.23720314386725,350.23720314386725,1.762796856132752
2023-10-10,P0012,S004,271,50.0,270.99215608931115,270.99215608931115,0.007843910688848155
2023-10-10,P0016,S005,61,57.0,61.45736822408535,61.45736822408535,-0.45736822408535005
2023-10-10,P0008,S003,131,12.0,130.49663312011938,130.49663312011938,0.5033668798806161
2023-10-10,P0004,S001,19,88.0,18.78085941906005,18.78085941906005,0.21914058093994981
2023-10-10,P0016,S001,145,135.0,144.1017028138075,144.1017028138075,0.898297186192508
2023-10-10,P0018,S001,205,18.0,205.05593270161035,205.05593270161035,-0.05593270161034525
2023-10-10,P0007,S004,171,65.0,170.74644612089952,170.74644612089952,0.25355387910047966
2023-10-10,P0002,S005,165,168.0,164.57179300493544,164.57179300493544,0.4282069950645564
2023-10-10,P0008,S001,172,27.0,173.35962649708918,173.35962649708918,-1.359626497089181
2023-10-10,P0020,S001,70,49.0,69.56097113389521,69.56097113389521,0.43902886610479186
2023-10-10,P0016,S004,198,156.0,196.78035065199646,196.78035065199646,1.2196493480035429
2023-10-10,P0020,S004,98,127.0,98.26027907474678,98.26027907474678,-0.2602790747467765
2023-10-10,P0019,S003,309,18.0,307.94168695760476,307.94168695760476,1.0583130423952412
2023-10-10,P0013,S001,117,77.0,117.02400972698712,117.02400972698712,-0.02400972698711712
2023-10-10,P0010,S005,349,113.0,350.7394432083766,350.7394432083766,-1.7394432083765992
2023-10-10,P0014,S004,32,277.0,32.041710270825355,32.041710270825355,-0.04171027082535517
2023-10-10,P0018,S002,133,272.0,132.65545305824986,132.65545305824986,0.34454694175013856
2023-10-10,P0011,S001,397,52.0,399.7565310133611,399.7565310133611,-2.756531013361098
2023-10-10,P0007,S005,132,315.0,131.93248758444432,131.93248758444432,0.06751241555568299
2023-10-10,P0015,S004,315,140.0,316.45162272402524,316.45162272402524,-1.451622724025242
2023-10-10,P0013,S004,64,12.0,64.0075455754665,64.0075455754665,-0.00754557546649437
2023-10-10,P0018,S005,5,159.0,4.737980440941635,4.737980440941635,0.2620195590583654
2023-10-10,P0016,S003,82,26.0,81.77772731431403,81.77772731431403,0.22227268568596514
2023-10-10,P0015,S005,183,194.0,181.75526004596304,181.75526004596304,1.2447399540369588
2023-10-10,P0011,S003,56,30.0,56.699870383017576,56.699870383017576,-0.6998703830175756
2023-10-10,P0012,S002,69,4.0,69.36591075406177,69.36591075406177,-0.36591075406177254
2023-10-10,P0013,S002,67,227.0,66.9773873257493,66.9773873257493,0.02261267425069491
2023-10-10,P0001,S002,191,224.0,191.64631518768272,191.64631518768272,-0.6463151876827169
2023-10-10,P0002,S003,134,69.0,133.3318854041033,133.3318854041033,0.6681145958966965
2023-10-10,P0015,S001,138,114.0,137.9540356326218,137.9540356326218,0.04596436737818976
2023-10-10,P0009,S003,130,93.0,130.0927559934039,130.0927559934039,-0.09275599340389817
2023-10-10,P0014,S001,90,46.0,89.8490760818855,89.8490760818855,0.15092391811450057
2023-10-10,P0011,S002,218,96.0,219.0245083980704,219.0245083980704,-1.0245083980703953
2023-10-10,P0007,S003,135,18.0,135.50468439312252,135.50468439312252,-0.5046843931225169
2023-10-10,P0004,S004,98,231.0,98.02031518952661,98.02031518952661,-0.020315189526613153
2023-10-10,P0017,S004,24,18.0,24.336573485795924,24.336573485795924,-0.33657348579592394
2023-10-10,P0003,S001,271,92.0,270.8883508623822,270.8883508623822,0.11164913761780326
2023-10-10,P0004,S002,231,133.0,231.65695370402932,231.65695370402932,-0.6569537040293199
2023-10-10,P0001,S003,26,73.0,26.448486138152724,26.448486138152724,-0.44848613815272387
2023-10-10,P0018,S004,129,96.0,128.6828338018285,128.6828338018285,0.31716619817149194
2023-10-10,P0007,S001,108,130.0,107.68925922945945,107.68925922945945,0.31074077054054783
2023-10-10,P0007,S002,18,76.0,17.89740696970294,17.89740696970294,0.10259303029706146
2023-10-10,P0006,S003,15,59.0,15.1551802333298,15.1551802333298,-0.15518023332979958
